"id","lang","lang_key","lang_value","created_at","updated_at"
"2562","vn","user-image","Hình ảnh người dùng","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2563","vn","Seller Policy","Chính sách người bán","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2564","vn","Be an affiliate partner","Là một đối tác liên kết","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2565","vn","Total Earnings From","Tổng thu nhập từ","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2566","vn","Client Subscription","Đăng ký khách hàng","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2567","vn","Product category","Danh mục sản phẩm","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2568","vn","Product sub sub category","Danh mục sản phẩm con của con","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2569","vn","Product sub category","Danh mục sản phẩm con","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2570","vn","Product brand","Thương hiệu sản phẩm","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2571","vn","Top Client Packages","Top gói Khách hàng","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2572","vn","Top Freelancer Packages","Top gói Freelancer","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2573","vn","Number of sale","Số lượng bán","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2574","vn","Number of Stock","Số trong kho","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2575","vn","Top 10 Products","Top 10 sản phẩm","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2576","vn","Top 12 Products","Top 12 sản phẩm","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2577","vn","Admin can not be a seller","Quản trị viên không thể làm người bán","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2578","vn","Filter by Rating","Lọc theo Đánh giá","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2579","vn","Published reviews updated successfully","Đánh giá công bố cập nhật thành công","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2580","vn","Refund Sticker has been updated successfully","Hình dán hoàn tiền đã được cập nhật thành công","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2581","vn","Edit Product","Sửa sản phẩm","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2582","vn","Meta Images","Hình ảnh Meta","2021-06-01 07:12:08","2021-06-10 03:07:47"
"2583","vn","Update Product","Cập nhật sản phẩm","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2584","vn","Product has been deleted successfully","Sản phẩm đã được xóa thành công","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2585","vn","Your Profile has been updated successfully!","Hồ sơ của bạn đã được cập nhật thành công!","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2586","vn","Upload limit has been reached. Please upgrade your package.","Tải lên đã đạt giới hạn. Hãy nâng cấp gói của bạn.","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2587","vn","Add Your Product","Thêm sản phẩm của bạn","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2588","vn","Select a category","Chọn một danh mục","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2589","vn","Select a brand","Chọn một thương hiệu","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2590","vn","Product Unit","Đơn vị sản phẩm","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2591","vn","Minimum Qty.","Số lượng tối thiểu","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2592","vn","Product Tag","Thẻ sản phẩm (tag)","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2593","vn","Type & hit enter","Nhập & Enter","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2594","vn","Videos","Video","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2595","vn","Video From","Video từ","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2596","vn","Video URL","URL của video","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2597","vn","Customer Choice","Lựa chọn của khách hàng","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2598","vn","PDF","PDF","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2599","vn","Choose PDF","Chọn PDF","2021-06-01 07:12:08","2021-06-01 07:12:08"
"2600","vn","Select Category","Chọn danh mục","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2601","vn","Target Category","Danh mục mục tiêu","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2602","vn","subsubcategory","Danh mục con của con","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2603","vn","Search Category","Tìm kiếm danh mục","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2604","vn","Search SubCategory","Tìm kiếm danh mục con","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2605","vn","Search SubSubCategory","Tìm kiếm danh mục con của con","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2606","vn","Update your product","Cập nhật sản phẩm của bạn","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2607","vn","Product has been updated successfully","Sản phẩm đã được cập nhật thành công","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2608","vn","Add Your Digital Product","Thêm sản phẩm kỹ thuật số của bạn","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2609","vn","Supcovi CMS Update Process","Quy trình cập nhật Halovi eCommerce CMS","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2610","vn","Codecanyon purchase code","Mã giao dịch Codecanyon","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2611","vn","Database Name","Tên cơ sở dữ liệu","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2612","vn","Database Username","Tên đăng nhập cơ sở dữ liệu","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2613","vn","Database Password","Mật khẩu cơ sở dữ liệu","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2614","vn","Database Hostname","Tên miền cơ sở dữ liệu","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2615","vn","Update Now","Cập nhật bây giờ","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2616","vn","Congratulations","Xin chúc mừng","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2617","vn","You have successfully completed the updating process. Please Login to continue","Bạn đã hoàn thành quá trình cập nhật. Vui lòng đăng nhập để tiếp tục","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2618","vn","Go to Home","Đến trang chủ","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2619","vn","Login to Admin panel","Đăng nhập vào bảng điều khiển quản trị","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2620","vn","S3 File System Credentials","Thông tin xác thực hệ thống tệp S3","2021-06-01 07:12:09","2021-06-10 03:07:48"
"2621","vn","AWS_ACCESS_KEY_ID","AWS_ACCESS_KEY_ID","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2622","vn","AWS_SECRET_ACCESS_KEY","AWS_SECRET_ACCESS_KEY","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2623","vn","AWS_DEFAULT_REGION","AWS_DEFAULT_REGION","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2624","vn","AWS_BUCKET","AWS_BUCKET","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2625","vn","AWS_URL","AWS_URL","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2626","vn","S3 File System Activation","Kích hoạt hệ thống tệp S3","2021-06-01 07:12:09","2021-06-10 03:09:30"
"2627","vn","Your phone number","Số điện thoại của bạn","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2628","vn","Zip File","Tệp zip","2021-06-01 07:12:09","2021-06-10 03:09:30"
"2629","vn","Install","Cài đặt","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2630","vn","This version is not capable of installing Addons, Please update.","Phiên bản này không có khả năng cài đặt Addons, Vui lòng cập nhật.","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2631","vn","Browse All Categories","Duyệt qua tất cả danh mục","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2632","vn","Find Our Locations","Tìm vị trí của chúng tôi","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2633","vn","To Get More Emersive","Để có nhiều hơn Emersive","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2634","vn","Please Configure SMTP Setting to work all email sending functionality","Hãy cấu hình cài đặt SMTP để tất cả chức năng gửi email hoạt động","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2635","vn","Order","Đặt hàng","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2636","vn","Something went wrong!","Đã xảy ra lỗi","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2637","vn","Sorry for the inconvenience, but we're working on it.","Xin lỗi vì sự bất tiện này, nhưng chúng tôi đang làm việc trên nó.","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2638","vn","Error code","Mã lỗi","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2639","vn","Use Phone Instead","Sử dụng điện thoại","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2640","vn","This is used for search. Input those words by which cutomer can find this product.","Này được sử dụng để tìm kiếm. Nhập vào các từ để khách hàng có thể tìm thấy sản phẩm này.","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2641","vn","These images are visible in product details page gallery. Use 600x600 sizes images.","Những hình ảnh này có thể nhìn thấy trong bộ sưu tập trang chi tiết sản phẩm. Sử dụng hình ảnh kích thước 600x600.","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2642","vn","This image is visible in all product box. Use 300x300 sizes image. Keep some blank space around main object of your image as we had to crop some edge in differe ▶","Hình ảnh này có thể nhìn thấy trong tất cả các hộp sản phẩm. Sử dụng hình ảnh kích thước 300x300. Giữ một số không gian trống xung quanh đối tượng chính của ảnh vì chúng tôi phải cắt một số cạnh trong differe ▶","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2643","vn","Use proper link without extra parameter. Don't use short share link/embeded iframe code.","Sử dụng đường dẫn thích hợp mà không cần tham số. Không sử dụng đường dẫn chia sẻ ngắn/nhúng iframe.","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2644","vn","Product Wise Shipping","Vận chuyển sản phẩm","2021-06-01 07:12:09","2021-06-11 06:28:04"
"2645","vn","Low Stock Quantity Warning","Cảnh báo số lượng hàng tồn kho thấp","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2646","vn","Stock Visibility State","Trạng thái hiển thị trong kho","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2647","vn","Show Stock Quantity","Hiện số lượng hàng tồn kho","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2648","vn","Show Stock With Text Only","Chỉ hiển thị hàng tồn kho bằng văn bản","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2649","vn","Hide Stock","Ẩn kho","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2650","vn","Flash Deal","Ưu đãi nhanh","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2651","vn","Add To Flash","Thêm vào flash","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2652","vn","Estimate Shipping Time","Ước tính thời gian vận chuyển","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2653","vn","Shipping Days","Ngày vận chuyển","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2654","vn","Save As Draft","Lưu nháp","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2655","vn","Save & Unpublish","Lưu & hủy xuất bản","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2656","vn","Save & Publish","Lưu & xuất bản","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2657","vn","All uploaded files","Tất cả các tệp tải lên","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2658","vn","Upload New File","Tải lên tệp mới","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2659","vn","All files","Tất cả các tệp","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2660","vn","Search your files","Tìm kiếm tập tin của bạn","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2661","vn","Search","Tìm kiếm","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2662","vn","Are you sure to delete this file?","Bạn có chắc xóa tập tin này?","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2663","vn","File Info","Thông tin tệp","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2664","vn","Link copied to clipboard","Đường dẫn được sao chép vào bộ nhớ tạm","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2665","vn","Oops, unable to copy","Rất tiếc, không thể sao chép","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2666","vn","Language has been inserted successfully","Ngôn ngữ đã được thêm thành công","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2667","vn","update Language Info","Cập nhật thông tin ngôn ngữ","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2668","vn","Language has been updated successfully","Ngôn ngữ đã được cập nhật thành công","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2669","vn","Type key & Enter","Nhập khoá & Enter","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2670","vn","Header Nav Menu","Menu điều hướng Header","2021-06-01 07:12:09","2021-06-10 03:09:30"
"2671","vn","Link with","Liên kết với","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2672","vn","Cookies Agreement","Thoả thuận Cookie","2021-06-01 07:12:09","2021-06-09 09:50:29"
"2673","vn","Cookies Agreement Text","Văn bản thoả thuận Cookies","2021-06-01 07:12:09","2021-06-11 06:36:33"
"2674","vn","Show Cookies Agreement?","Hiển thị Thỏa thuận Cookies?","2021-06-01 07:12:09","2021-06-09 09:50:29"
"2675","vn","Custom Script","Tập lệnh tùy chỉnh","2021-06-01 07:12:09","2021-06-09 09:50:29"
"2676","vn","Header custom script - before </head>","Tập lệnh tùy chỉnh tiêu đề - trước </head>","2021-06-01 07:12:09","2021-06-09 09:50:29"
"2677","vn","Write script with <script> tag","Viết kịch bản với  thẻ <script>","2021-06-01 07:12:09","2021-06-09 09:50:29"
"2678","vn","Footer custom script - before </body>","Tập lệnh tùy chỉnh chân trang - trước</body>","2021-06-01 07:12:09","2021-06-09 09:50:30"
"2679","vn","At the very bottom, you can find the “Facebook Page ID”","Ở dưới cùng, bạn có thể tìm ra “Facebook Page ID”","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2680","vn","Go to Settings of your page and find the option of ""Advance Messaging""","Tới cài đặt trang của bạn và tìm tùy chọn ""Advanced Messaging""","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2681","vn","Scroll down that page and you will get ""white listed domain""","Cuộn xuống trang đó và bạn sẽ nhận được ""white listed domain""","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2682","vn","Install/Update Addon","Cài đặt / Cập nhật Addon","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2683","vn","No Addon Installed","Không Addon được cài đặt","2021-06-01 07:12:09","2021-06-01 07:12:09"
"2684","vn","View All Sellers","Xem tất cả người bán","2021-06-01 07:12:11","2021-06-09 09:50:30"
"2685","vn","System Default Currency","Đơn vị tiền tệ mặc định của hệ thống","2021-06-01 07:12:40","2021-06-09 09:50:30"
"2686","vn","Set Currency Formats","Đặt định dạng tiền tệ","2021-06-01 07:12:40","2021-06-09 09:50:30"
"2687","vn","Symbol Format","Định dạng ký hiệu","2021-06-01 07:12:40","2021-06-09 09:50:30"
"2688","vn","Decimal Separator","Phân số thập phân","2021-06-01 07:12:40","2021-06-09 09:50:30"
"2689","vn","No of decimals","Không có số thập phân","2021-06-01 07:12:40","2021-06-09 09:50:30"
"2690","vn","All Currencies","Tất cả các loại tiền tệ","2021-06-01 07:12:40","2021-06-09 09:50:30"
"2691","vn","Add New Currency","Thêm tiền tệ mới","2021-06-01 07:12:40","2021-06-09 09:50:30"
"2692","vn","Currency name","Tên tiền tệ","2021-06-01 07:12:40","2021-06-09 09:50:30"
"2693","vn","Currency symbol","Ký hiệu tiền tệ","2021-06-01 07:12:40","2021-06-09 09:50:30"
"2694","vn","Currency code","Mã tiền tệ","2021-06-01 07:12:40","2021-06-09 09:50:30"
"2695","vn","Currency Status updated successfully","Trạng thái tiền tệ được cập nhật thành công","2021-06-01 07:12:40","2021-06-09 09:50:30"
"2696","vn","Symbol","Biểu tượng","2021-06-01 07:13:08","2021-06-09 09:50:30"
"2697","vn","Currency updated successfully","Đã cập nhật thành công đơn vị tiền tệ","2021-06-01 07:13:26","2021-06-09 09:50:30"
"2698","vn","Update your system","Cập nhật hệ thống của bạn","2021-06-01 07:32:21","2021-06-09 09:50:30"
"2699","vn","Current verion","Phiên bản hiện tại","2021-06-01 07:32:21","2021-06-09 09:50:30"
"2700","vn","Make sure your server has matched with all requirements.","Đảm bảo rằng máy chủ của bạn đã phù hợp với tất cả các yêu cầu.","2021-06-01 07:32:21","2021-06-09 09:50:30"
"2701","vn","Check Here","Kiểm tra tại đây","2021-06-01 07:32:21","2021-06-09 09:50:30"
"2702","vn","Download latest version from codecanyon.","Tải xuống phiên bản mới nhất từ ​​codecanyon.","2021-06-01 07:32:21","2021-06-09 09:50:30"
"2703","vn","Extract downloaded zip. You will find updates.zip file in those extraced files.","Giải nén zip đã tải xuống. Bạn sẽ tìm thấy tệp update.zip trong các tệp được tách ra đó.","2021-06-01 07:32:21","2021-06-09 09:50:30"
"2704","vn","Upload that zip file here and click update now.","Tải lên tệp zip đó tại đây và nhấp vào cập nhật ngay bây giờ.","2021-06-01 07:32:21","2021-06-09 09:50:30"
"2705","vn","If you are using any addon make sure to update those addons after updating.","Nếu bạn đang sử dụng bất kỳ addon nào, hãy đảm bảo cập nhật các addon đó sau khi cập nhật.","2021-06-01 07:32:21","2021-06-09 09:50:30"
"2706","vn","Server information","Thông tin máy chủ","2021-06-01 07:32:23","2021-06-09 09:50:30"
"2707","vn","Current Version","Phiên bản hiện tại","2021-06-01 07:32:23","2021-06-09 09:50:30"
"2708","vn","Required Version","Phiên bản yêu cầu","2021-06-01 07:32:23","2021-06-09 09:50:30"
"2709","vn","php.ini Config","Cấu hình php.ini","2021-06-01 07:32:23","2021-06-09 09:50:30"
"2710","vn","Config Name","Tên cấu hình","2021-06-01 07:32:23","2021-06-09 09:50:30"
"2711","vn","Current","Hiện hành","2021-06-01 07:32:23","2021-06-09 09:50:30"
"2712","vn","Recommended","Được đề xuất","2021-06-01 07:32:23","2021-06-09 09:50:30"
"2713","vn","Extensions information","Thông tin về tiện ích mở rộng","2021-06-01 07:32:23","2021-06-09 09:50:30"
"2714","vn","Extension Name","Tên phần mở rộng","2021-06-01 07:32:23","2021-06-09 09:50:30"
"2715","vn","Filesystem Permissions","Quyền đối với hệ thống tệp","2021-06-01 07:32:23","2021-06-09 09:50:30"
"2716","vn","File or Folder","Tệp hoặc Thư mục","2021-06-01 07:32:23","2021-06-09 09:50:30"
"2717","vn","HTTPS Activation","Kích hoạt HTTPS","2021-06-01 07:33:51","2021-06-09 09:50:30"
"2718","vn","Maintenance Mode Activation","Kích hoạt chế độ bảo trì","2021-06-01 07:33:51","2021-06-09 09:50:30"
"2719","vn","Disable image optimization?","Tắt tối ưu hóa hình ảnh?","2021-06-01 07:33:51","2021-06-09 09:50:30"
"2720","vn","Business Related","Liên quan đến Doanh nghiệp","2021-06-01 07:33:51","2021-06-09 09:50:30"
"2721","vn","Vendor System Activation","Kích hoạt hệ thống nhà cung cấp","2021-06-01 07:33:51","2021-06-10 03:43:26"
"2722","vn","Classified Product","Sản phẩm đã phân loại","2021-06-01 07:33:51","2021-06-10 03:43:26"
"2723","vn","Wallet System Activation","Kích hoạt hệ thống ví","2021-06-01 07:33:51","2021-06-10 03:43:26"
"2724","vn","Coupon System Activation","Kích hoạt hệ thống phiếu thưởng","2021-06-01 07:33:51","2021-06-10 03:43:26"
"2725","vn","Pickup Point Activation","Kích hoạt điểm","2021-06-01 07:33:51","2021-06-10 03:43:26"
"2726","vn","Conversation Activation","Kích hoạt cuộc trò chuyện","2021-06-01 07:33:52","2021-06-10 03:43:26"
"2727","vn","Seller Product Manage By Admin","Sản phẩm của người bán được quản lý bởi Admin","2021-06-01 07:33:52","2021-06-10 03:43:26"
"2728","vn","After activate this option Cash On Delivery of Seller product will be managed by Admin","Sau khi kích hoạt tùy chọn tiền mặt khi giao sản phẩm của người bán sẽ được quản lý bởi Admin","2021-06-01 07:33:52","2021-06-10 03:43:26"
"2729","vn","Category-based Commission","Hoa hồng dựa trên danh mục","2021-06-01 07:33:52","2021-06-10 03:43:26"
"2730","vn","After activate this option Seller commision will be disabled and You need to set commission on each category otherwise Admin will not get any commision","Sau khi kích hoạt tùy chọn này hoa hồng của người bán sẽ bị vô hiệu hóa và Bạn cần đặt hoa hồng cho từng danh mục nếu không Admin sẽ không nhận được bất kỳ hoa hồng nào","2021-06-01 07:33:52","2021-06-10 03:43:26"
"2731","vn","Set Commisssion Now","Đặt hoa hồng ngay","2021-06-01 07:33:52","2021-06-10 03:43:26"
"2732","vn","Email Verification","Email xác thực","2021-06-01 07:33:52","2021-06-10 03:43:26"
"2733","vn","Payment Related","Thanh toán liên quan","2021-06-01 07:33:52","2021-06-10 03:43:26"
"2734","vn","Paypal Payment Activation","Kích hoạt thanh toán qua Paypal","2021-06-01 07:33:52","2021-06-10 03:43:26"
"2735","vn","You need to configure Paypal correctly to enable this feature","Bạn cần cấu hình Paypal chính xác để kích hoạt tính năng này","2021-06-01 07:33:52","2021-06-10 03:43:26"
"2736","vn","Stripe Payment Activation","Kích hoạt thanh toán Stripe","2021-06-01 07:33:52","2021-06-10 03:43:26"
"2737","vn","SSlCommerz Activation","Kích hoạt SSlCommerz","2021-06-01 07:33:52","2021-06-10 03:43:26"
"2738","vn","Instamojo Payment Activation","Kích hoạt thanh toán Instamojo","2021-06-01 07:33:52","2021-06-10 03:43:26"
"2739","vn","You need to configure Instamojo Payment correctly to enable this feature","Bạn cần định cấu hình thanh toán Instamojo chính xác để kích hoạt tính năng này","2021-06-01 07:33:52","2021-06-10 03:43:26"
"2740","vn","Razor Pay Activation","Kích hoạt Razor Pay","2021-06-01 07:33:52","2021-06-10 03:43:26"
"2741","vn","You need to configure Razor correctly to enable this feature","Bạn cần định cấu hình Razor một cách chính xác để kích hoạt tính năng này","2021-06-01 07:33:52","2021-06-10 03:43:26"
"2742","vn","PayStack Activation","Kích hoạt PayStack","2021-06-01 07:33:52","2021-06-10 03:43:26"
"2743","vn","You need to configure PayStack correctly to enable this feature","Bạn cần định cấu hình PayStack chính xác để kích hoạt tính năng này","2021-06-01 07:33:52","2021-06-10 03:43:26"
"2744","vn","VoguePay Activation","Kích hoạt VoguePay","2021-06-01 07:33:52","2021-06-10 03:43:26"
"2745","vn","You need to configure VoguePay correctly to enable this feature","Bạn cần định cấu hình VoguePay một cách chính xác để bật tính năng này","2021-06-01 07:33:52","2021-06-10 03:43:26"
"2746","vn","Payhere Activation","Kích hoạt Payhere","2021-06-01 07:33:52","2021-06-10 03:43:26"
"2747","vn","Ngenius Activation","Kích hoạt Ngenius","2021-06-01 07:33:52","2021-06-10 03:43:26"
"2748","vn","You need to configure Ngenius correctly to enable this feature","Bạn cần định cấu hình Ngenius chính xác để kích hoạt tính năng này","2021-06-01 07:33:52","2021-06-10 03:43:26"
"2749","vn","Iyzico Activation","Kích hoạt Iyzico","2021-06-01 07:33:52","2021-06-10 03:43:26"
"2750","vn","You need to configure iyzico correctly to enable this feature","Bạn cần cấu hình iyzico một cách chính xác để kích hoạt tính năng này","2021-06-01 07:33:52","2021-06-10 03:43:26"
"2751","vn","Bkash Activation","Kích hoạt Bkash","2021-06-01 07:33:52","2021-06-10 03:43:26"
"2752","vn","You need to configure bkash correctly to enable this feature","Bạn cần định cấu hình bkash chính xác để bật tính năng này","2021-06-01 07:33:52","2021-06-10 03:43:26"
"2753","vn","Nagad Activation","Kích hoạt Nagad","2021-06-01 07:33:52","2021-06-10 03:43:26"
"2754","vn","You need to configure nagad correctly to enable this feature","Bạn cần định cấu hình nagad một cách chính xác để kích hoạt tính năng này","2021-06-01 07:33:52","2021-06-10 03:43:26"
"2755","vn","Cash Payment Activation","Kích hoạt thanh toán bằng tiền mặt","2021-06-01 07:33:52","2021-06-10 03:43:26"
"2756","vn","Social Media Login","Đăng nhập mạng xã hội","2021-06-01 07:33:52","2021-06-10 03:43:26"
"2757","vn","Facebook login","Đăng nhập Facebook","2021-06-01 07:33:52","2021-06-10 03:43:26"
"2758","vn","You need to configure Facebook Client correctly to enable this feature","Bạn cần định cấu hình Facebook Client chính xác để bật tính năng này","2021-06-01 07:33:52","2021-06-10 03:43:26"
"2759","vn","Google login","Đăng nhập Google","2021-06-01 07:33:52","2021-06-10 03:43:26"
"2760","vn","You need to configure Google Client correctly to enable this feature","Bạn cần định cấu hình Google Client chính xác để bật tính năng này","2021-06-01 07:33:52","2021-06-10 03:43:26"
"2761","vn","Twitter login","Đăng nhập Twitter","2021-06-01 07:33:52","2021-06-10 03:43:26"
"2762","vn","You need to configure Twitter Client correctly to enable this feature","Bạn cần định cấu hình Twitter Client một cách chính xác để bật tính năng này","2021-06-01 07:33:52","2021-06-10 03:43:26"
"2763","vn","Select Brand","Chọn nhãn hiệu","2021-06-01 07:35:57","2021-06-10 03:43:26"
"2764","vn","This image is visible in all product box. Use 300x300 sizes image. Keep some blank space around main object of your image as we had to crop some edge in different devices to make it responsive.","Hình ảnh này có thể nhìn thấy trong tất cả các hộp sản phẩm. Sử dụng hình ảnh kích thước 300x300. Giữ một số không gian trống xung quanh đối tượng chính của hình ảnh của bạn vì chúng tôi phải cắt một số cạnh trong các thiết bị khác nhau để làm cho nó đáp ứng.","2021-06-01 07:35:57","2021-06-10 03:43:26"
"2765","vn","Is Product Quantity Mulitiply","Số lượng sản phẩm nhiều","2021-06-01 07:35:57","2021-06-10 03:43:26"
"2766","vn","Parent Category","Danh mục cha","2021-06-01 07:36:51","2021-06-10 03:43:26"
"2767","vn","Order Level","Cấp độ đặt hàng","2021-06-01 07:36:51","2021-06-10 03:43:26"
"2768","vn","Level","Cấp độ","2021-06-01 07:36:51","2021-06-10 03:43:26"
"2769","vn","Add New Brand","Thêm thương hiệu mới","2021-06-01 07:37:02","2021-06-10 03:43:26"
"2770","vn","120x80","120x80","2021-06-01 07:37:02","2021-06-01 07:37:02"
"2771","vn","Category Information","Thông tin danh mục","2021-06-01 09:44:39","2021-06-10 03:56:45"
"2772","vn","No Parent","Không có cha","2021-06-01 09:44:39","2021-06-10 03:56:45"
"2773","vn","Ordering Number","Số đặt hàng","2021-06-01 09:44:39","2021-06-10 03:56:45"
"2774","vn","Higher number has high priority","Số cao hơn có mức độ ưu tiên cao","2021-06-01 09:44:39","2021-06-10 03:56:45"
"2775","vn","Physical","Vật lý","2021-06-01 09:44:39","2021-06-10 03:56:45"
"2776","vn","Digital","Kỹ thuật số","2021-06-01 09:44:39","2021-06-10 03:56:45"
"2777","vn","200x200","200x200","2021-06-01 09:44:39","2021-06-01 09:44:39"
"2778","vn","32x32","32x32","2021-06-01 09:44:39","2021-06-01 09:44:39"
"2779","vn","Emails","Emails","2021-06-01 11:40:00","2021-06-01 11:40:00"
"2780","vn","Users","Người dùng","2021-06-01 11:40:00","2021-06-10 03:56:45"
"2781","vn","Newsletter subject","Chủ đề bản tin","2021-06-01 11:40:00","2021-06-10 03:56:45"
"2782","vn","Newsletter content","Nội dung bản tin","2021-06-01 11:40:00","2021-06-10 03:56:45"
"2783","vn","All Customers","Tất cả khách hàng","2021-06-01 11:42:59","2021-06-10 03:56:45"
"2784","vn","Type email or name & Enter","Nhập email hoặc tên & Enter","2021-06-01 11:42:59","2021-06-10 03:56:45"
"2785","vn","Package","Gói hàng","2021-06-01 11:42:59","2021-06-10 03:56:45"
"2786","vn","Wallet Balance","Số dư trên ví","2021-06-01 11:42:59","2021-06-10 03:56:45"
"2787","vn","Log in as this Customer","Đăng nhập với tư cách là khách hàng","2021-06-01 11:42:59","2021-06-10 03:56:45"
